PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
IUotY,8/7p/1p6/1P2N3/8/5P2/1nkp1KPP/R7 w - - 2 41,e5d7 b2d3 f2e3 d3c1 d7e5 d2d1q,1502,142,94,10,advancedPawn advantage endgame long promotion quietMove,https://lichess.org/YkKyiZu2#81,
zJoEt,7k/2p5/p5Rp/1pPp1p2/1P6/4BP2/P4PKP/q7 b - - 3 34,a1a2 e3d4 h8h7 g6g7,1486,76,92,6465,crushing endgame short,https://lichess.org/qwN9TdKs/black#68,
q2KaH,8/8/6pp/4p1k1/2K2p2/4PPPP/8/8 w - - 0 52,e3f4 e5f4 h3h4 g5h5 g3f4 h5h4,2023,74,92,919,crushing endgame long pawnEndgame,https://lichess.org/4suaCUD4#103,
2e5CM,r6k/1p2rBp1/p2q2bp/5pb1/PP6/1Q1P3P/4R1P1/4R2K w - - 0 32,f7g6 e7e2 e1e2 d6g6,1240,80,91,1656,crushing intermezzo middlegame short,https://lichess.org/oXFlKoEU#63,
1OcB0,8/1R2ppkp/P2p2p1/3Pbq2/7P/1Q4P1/2r2P2/3R2K1 w - - 1 30,d1f1 e5d4 b3c2 f5c2,2274,82,90,312,crushing endgame master short,https://lichess.org/qOLe3nT5#59,
CHas8,4r1k1/1R2b2p/p2p4/3P2R1/2PQ4/q7/6PP/7K b - - 2 29,e7g5 d4g7,1056,83,88,290,endgame mate mateIn1 oneMove,https://lichess.org/dmdlDM4d/black#58,
fwsKJ,8/7p/p1p1k1pP/Pp3p2/1PpP1PP1/5P2/3K4/8 w - - 3 37,d2e2 e6d5 e2e3 c4c3 e3d3 c3c2,1774,75,98,791,advancedPawn crushing endgame long pawnEndgame,https://lichess.org/qIlBjNwT#73,
aR7RJ,r1k5/pbp4p/1p2q3/4Np2/2PnP3/8/PP5P/R2B1RK1 b - - 0 26,f5e4 f1f8 e6e8 f8e8,751,102,92,877,mate mateIn2 middlegame short,https://lichess.org/WWEskgiT/black#52,
CVTeO,2r3k1/p1q2pp1/1p3n2/2p1pP2/4B2Q/2P1PN2/PP3r1P/1K4R1 w - - 9 26,h4f6 f2f1 g1f1 g7f6,1325,79,92,385,advantage master middlegame short,https://lichess.org/uzFRnxQ6#51,
4TBsu,3r2k1/p4ppp/8/3Q4/6q1/2P1P3/P1N1KP2/1R6 w - - 1 36,d5f3 g4c4 e2e1 c4c3 e1f1 c3c2,2233,75,83,287,advantage endgame fork long,https://lichess.org/lX5xFYdw#71,
JOQVm,8/5pp1/2N4p/1R6/2Pk1Pb1/3P2P1/5K2/3r4 b - - 6 57,d4d3 c6e5 d3e4 e5g4,1794,76,81,57,advantage endgame fork short,https://lichess.org/6obZAefe/black#114,
d4iDS,1r4k1/p6p/5pp1/2pbp1n1/2N3q1/P2PP3/Q4PPP/2R2BK1 w - - 2 33,e3e4 g5f3 g1h1 g4f4 g2f3 f4c1,2217,75,89,188,crushing long middlegame pin,https://lichess.org/zTIPtagK#65,
xEwfR,2kr4/p1r3p1/1p2p1p1/4P3/3R4/2K5/PP4PP/3R4 w - - 1 24,c3d3 d8d4 d3d4 c7d7 d4c3 d7d1,1207,83,94,1174,attraction crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/HJcFA3l9#47,
5DF25,8/8/p1k2Kpp/1p6/1P3p2/1P3P2/6P1/8 b - - 1 45,g6g5 f6g6 c6d5 g6h6 d5d4 h6g5 d4c3 g5f4 c3b4 g2g4,1328,111,87,50,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/dplbkXdb/black#90,
7V9I2,8/1p2nkP1/4p3/2P2pKP/3B4/8/p7/8 b - - 0 66,e7g8 h5h6 g8h6 g5h6,1082,74,98,1068,crushing endgame short,https://lichess.org/zgu6kqJA/black#132,
4HMQJ,r2q1r2/1pp3kp/5p2/p7/2pN2b1/8/PP1N1PPP/R2Q1RK1 b - - 0 16,g4d1 d4e6 g7g6 e6d8,1086,77,100,190,advantage fork middlegame short,https://lichess.org/0FNIKJDG/black#32,Italian_Game Italian_Game_Classical_Variation
q5bCB,2k2r2/1pp3p1/1P1pN1qp/p2P4/4p3/2P1P2P/P3QrP1/R5K1 w - - 3 24,e6f8 g6g2,765,91,97,274,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/X6lp6g30#47,
B20at,5rk1/2p1b1pp/2r1p3/p3P3/2Q5/1PN5/P4qPP/R1BR3K w - - 2 27,c4c6 f2f1 d1f1 f8f1,691,89,100,186,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/H9xP9tzQ#53,
jBgSQ,2kr3r/1b1pq3/p3p3/4P1p1/2P2p2/P1NB2K1/1P1Q2P1/R6R w - - 0 27,g3f2 e7c5 f2e2 c5e5,1812,76,92,1845,crushing middlegame short,https://lichess.org/5cA9WnTZ#53,
fKt4u,r3brk1/2p2p2/2n1p1pp/3qP1PP/1p1P1P2/2n2N2/PRQ3B1/2B1K2R b K - 2 21,c6d4 f3d4 d5d4 g2a8,1532,106,89,23,advantage discoveredAttack middlegame short skewer,https://lichess.org/iWIYlEls/black#42,
1drEv,8/8/2k2p1p/5Pp1/1K4P1/7P/8/8 b - - 0 43,c6d5 b4b5 d5d6 b5b6,2114,74,90,3722,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/hCdi9qOY/black#86,
b6iR0,r6k/1p4pp/1pp1Q1p1/6P1/3P3P/1Pb5/r1PN1P2/2K4R w - - 2 27,d2b1 a2a1 c1d1 a1b1 d1e2 b1h1,1692,75,81,95,crushing endgame long pin skewer,https://lichess.org/vVyqcAtY#53,
9VrpC,b2N4/8/1p4p1/pKp2pkp/2P1p3/4P3/PP3PP1/8 b - - 1 42,f5f4 d8e6 g5f6 e6f4,1574,75,94,3290,crushing deflection endgame master short,https://lichess.org/YbgZxdJV/black#84,
obKmI,r1n1k1nr/1p1qbpp1/1Pp1p2p/p2pP3/P2P4/2NQ1N1P/2P2PP1/1RB1K2R b Kkq - 2 14,a8a6 d3a6 b7a6 b6b7,1537,76,87,500,advancedPawn crushing middlegame sacrifice short,https://lichess.org/FbLtj6EV/black#28,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
NdbBD,rn1qkbnr/pp2pppp/2p5/4N3/2BP2b1/8/PPP3PP/RNBQK2R b KQkq - 1 6,g4d1 c4f7,1149,81,88,431,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/wGIhRJpB/black#12,
etkIJ,8/p3R3/k1r4p/5P2/7P/8/6K1/8 b - - 0 38,c6f6 e7e6 f6e6 f5e6 a6b7 e6e7,909,77,100,167,advancedPawn crushing endgame long rookEndgame,https://lichess.org/lY0aCkJQ/black#76,
5xSOt,5rk1/5ppp/q7/P3R1Q1/5P2/r3P3/6PP/5RK1 w - - 3 30,f4f5 f7f6 g5g3 f6e5,1445,76,95,25701,crushing endgame fork short,https://lichess.org/AQumJkMO#59,
DjMov,r4bk1/5pp1/7P/p3nNB1/1pp5/8/PPP5/2KR4 b - - 0 29,g7g6 h6h7 g8h7 d1h1 h7g8 g5f6,1651,75,81,126,advancedPawn advantage attraction endgame long,https://lichess.org/oeCaRn7M/black#58,
i1UQN,5kr1/4bp1p/2Bp2p1/3P1bq1/2P5/5p2/PQ3PPP/1R2R1K1 w - - 1 26,b2b8 f8g7 b8g8 g7g8,1432,81,86,73,crushing defensiveMove middlegame pin short,https://lichess.org/b8gGwX2c#51,
DpJFi,r3r1k1/5p1p/p2Q1p2/5p2/1p6/3R1q2/PP3P1P/R5K1 b - - 1 28,a8d8 d6d8 e8d8 d3f3,1453,80,87,95,advantage endgame master short,https://lichess.org/wtrBqQpd/black#56,
evvfp,6k1/7p/6p1/p4p2/3p1Q2/P2b1PPq/1P3R2/6K1 w - - 2 31,f2h2 h3f1,946,83,91,64,endgame mate mateIn1 oneMove,https://lichess.org/CxyfRV5F#61,
TcJ2W,3r4/p1q1pkb1/6p1/2p5/2N2nP1/1Q6/2P2P1P/1R3K2 b - - 3 29,c7d7 c4e5 f7f6 e5d7,1200,77,95,7587,crushing discoveredCheck doubleCheck master middlegame short,https://lichess.org/FTQ91wVh/black#58,
cvBjd,r1b1r3/1p1p1kpB/3Bp3/4P3/p4p2/6Q1/P1PK4/7R b - - 0 32,f4g3 h1f1,1122,79,84,640,endgame mate mateIn1 oneMove pillsburysMate,https://lichess.org/DOj871N7/black#64,
nAR1E,r2qk2r/pp2bppp/n1p1p3/4N3/3PQ1P1/3B4/PPP2P1P/2KR3R w kq - 1 16,e4f4 e7g5 f4g5 d8g5,1071,76,89,519,advantage middlegame pin short,https://lichess.org/eXLxhQd8#31,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation
yo36Z,r2q4/ppp5/3p2Bk/3P1Q2/2P5/6PP/P5P1/6K1 b - - 2 29,d8e7 f5h5 h6g7 h5h7 g7f6 h7h4 f6g6 h4e7,1427,75,88,896,crushing deflection endgame exposedKing skewer veryLong,https://lichess.org/p45OkX82/black#58,
ddPYl,r1q1r1k1/5pp1/p2B3p/1p1nP3/8/8/P1P1QPPP/R3R1K1 w - - 3 23,a1d1 d5c3 e2d3 c3d1,1271,76,96,4474,advantage fork middlegame short,https://lichess.org/4EWomWWh#45,
xouqr,3r1rk1/ppp3p1/7p/4p3/2Bn3R/5q2/PPPQ1P2/R5K1 b - - 3 21,g8h8 h4h6 g7h6 d2h6,1149,140,82,22,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/KQiaztzs/black#42,
F1sap,8/8/2k5/2p5/1pP5/N5p1/8/6K1 w - - 0 59,a3c2 b4b3 c2a3 c6b6 g1g2 b6a5,1723,75,100,102,crushing defensiveMove endgame knightEndgame long,https://lichess.org/2RVvwSVw#117,
s5wHc,1r3rk1/p4p1p/b2bnPPQ/2p1p3/1nPp4/5N2/1P3B1P/qNKR1BR1 b - - 4 25,b4a2 c1d2 f7g6 g1g6 h7g6 h6g6,1953,85,89,36,advantage kingsideAttack long middlegame sacrifice,https://lichess.org/Dya7kWyb/black#50,
b7EmS,1r3k1r/4bpp1/3p4/4p2p/4Pnq1/P3Q1P1/RP1P1P1P/2B1NRK1 w - - 0 22,e3f3 f4e2 g1g2 e2c1 f3g4 h5g4,2077,74,93,7658,crushing fork long middlegame,https://lichess.org/xG4fbzi4#43,
i1dJa,5N2/r4p1p/3p1k2/4p3/1pBnP3/1P4P1/P1R5/6K1 w - - 0 34,c2h2 d4f3 g1f2 f3h2,933,78,90,84,crushing endgame fork short,https://lichess.org/2rvU2kvK#67,
eVvRP,6k1/2p3pp/p5P1/3p2KP/P2r1r2/8/8/1R6 b - - 1 40,d4a4 b1b8 f4f8 b8f8 g8f8 g6h7 f8f7 h7h8q,2184,76,91,2874,advancedPawn advantage endgame promotion rookEndgame veryLong,https://lichess.org/1P2LuOV5/black#80,
prEJk,5R2/8/8/8/4k3/8/PPr1p1PK/8 b - - 1 56,e2e1q f8e8 e4d3 e8e1,839,95,93,336,advantage endgame master queenRookEndgame short skewer,https://lichess.org/jsHm61Ss/black#112,
m8ppV,r1bq1r1k/2p4n/p1np3Q/1p1Np1N1/4p2P/1B1P4/PPP2bP1/R3R2K b - - 1 16,d8d7 g5h7 d7g7 h6g7 h8g7 h7f8,1878,75,85,113,advantage exposedKing kingsideAttack long middlegame,https://lichess.org/z1StKFmD/black#32,Italian_Game Italian_Game_Giuoco_Piano
ev3aX,1r3k2/1r2npb1/3p1Np1/p2N2P1/3P4/1P2R3/KP3P2/4R3 b - - 20 36,e7d5 e3e8 b8e8 e1e8,1557,92,87,62,master mate mateIn2 middlegame short,https://lichess.org/roazsVJG/black#72,
avC6X,r1bq1rk1/pp1nnpp1/1b2p3/3pP1NQ/1P6/P7/1BP2PPP/RN2K2R b KQ - 3 12,f7f6 h5h7,1149,240,100,16,mate mateIn1 oneMove opening,https://lichess.org/i7TeZZGq/black#24,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
3hUPu,r2qr3/1p3p1k/p3bPpp/2pp4/P5P1/2NP1R2/BPPQ3P/6K1 b - - 0 23,d5d4 f3h3 d8f6 d2h6 h7g8 c3e4,1975,179,88,8,crushing long middlegame,https://lichess.org/erSYf75U/black#46,
B66Tn,5k1r/pR2nppp/1b2p3/1B6/8/8/PP3PPP/6K1 b - - 0 23,e7d5 b7b8 f8e7 b8h8,967,81,83,61,advantage endgame short skewer,https://lichess.org/E5jDn7nA/black#46,
T0quS,8/5pNp/7k/7P/4K3/8/8/8 w - - 3 60,e4f5 h6g7 f5g5 f7f6 g5f5 g7f7 h5h6 f7e7,2217,75,91,673,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/SAF5A3yu#119,
qhWPC,1Q6/p1p1pk2/1p2bb2/8/3P4/2KBP3/qPPN4/8 w - - 0 21,b8c7 a2a5 b2b4 a5a1,2084,74,93,4541,endgame mate mateIn2 short,https://lichess.org/mu9yonIl#41,
jQSVH,1k1r1b1r/ppq2p1p/2p1ppb1/2n5/3P4/2P1BN1P/PP1QBPP1/K2R3R w - - 8 15,f3h4 c5b3 a2b3 c7a5,795,86,82,377,mate mateIn2 middlegame sacrifice short,https://lichess.org/ObJNkvly#29,Caro-Kann_Defense Caro-Kann_Defense_Bronstein-Larsen_Variation
xYbDL,3r4/1Q5p/2B2ppk/4pb2/5q2/P1R4P/3r1PP1/2R3K1 w - - 5 36,c3f3 d2d1 c1d1 d8d1,790,82,85,267,mate mateIn2 middlegame short,https://lichess.org/9HPlFJoP#71,
tMZye,2rrk3/1p3ppp/8/8/1B2N2b/1P2PP1b/P3B2P/R5KR w - - 1 22,e4d6 d8d6 b4d6 c8c2 d6g3 c2e2,1973,78,80,63,advantage long middlegame sacrifice,https://lichess.org/emuqhUBU#43,
EktS8,1r4k1/5r1p/5p1P/1b1Pp1p1/nq2P1P1/1p3Q2/4BNK1/1RR5 w - - 0 35,b1b3 b5e2 f3e2 b4b3,1300,77,93,2047,advantage middlegame short,https://lichess.org/EqiLfQQH#69,
Ka3V1,8/p7/8/6pk/1PK5/8/P7/8 w - - 0 42,a2a4 g5g4 c4d3 h5h4 b4b5 g4g3 d3e2 h4h3 e2f1 h3h2,1969,82,93,2535,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/NkwHGwFk#83,
gMWnI,3Q2bk/p5pp/5P2/1p2P3/2qP4/4p2P/PP4P1/6K1 b - - 0 28,e3e2 f6g7 h8g7 d8f6,1641,75,100,213,advancedPawn attraction dovetailMate endgame mate mateIn2 short,https://lichess.org/nFYCh4ai/black#56,
LRaks,rnb1k2r/p1p1qpp1/4p2p/1N6/2pPn3/5N2/PP3PPP/R2QKB1R w KQkq - 0 10,f1c4 e7b4 f3d2 e4d2,1241,79,92,7013,crushing fork opening short,https://lichess.org/hKyrMuD1#19,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights_Variation
ADrew,8/5p2/2k5/P1P3p1/1K6/8/8/8 w - - 0 52,a5a6 g5g4 a6a7 c6b7 c5c6 b7a7 b4c5 a7b8,1760,75,97,1719,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/8MKxehfi#103,
nf2uV,2r4Q/pp1rkpp1/8/3P1N2/4B3/2P3PP/P4q2/7K b - - 4 28,e7f6 h8g7,1365,83,88,241,endgame mate mateIn1 oneMove,https://lichess.org/jJLGmysv/black#56,
VGS5Q,5k2/R7/7K/7P/8/8/p2r4/8 w - - 1 48,h6h7 d2d7 a7d7 a2a1q,1337,77,93,1118,advancedPawn crushing deflection endgame promotion rookEndgame short,https://lichess.org/APxEvBiK#95,
YYqMt,1k4rb/pp1B1p2/2p2qn1/3n4/3P4/BP2P1PP/P3QP2/1K1R3R w - - 1 32,d7g4 d5c3 b1c2 c3e2,840,104,95,457,crushing fork master middlegame short,https://lichess.org/rfw6HXQJ#63,
lzfee,rnb1k2r/p1p3pp/1p1b4/3P1p2/3B3q/2NB1P2/P3N1PP/R2Q1RK1 w kq - 8 19,e2g3 h4d4 g1h1 d4c3,2019,84,91,2717,advantage fork hangingPiece middlegame short,https://lichess.org/qpT0g0Mx#37,Alekhine_Defense Alekhine_Defense_The_Squirrel
wQ8wG,r5nr/pp3pkp/3p2pb/3Pp1q1/1BPpP3/Q4P2/PP3P1P/R3KB1R w KQ - 8 15,b4d6 g5d2,868,90,100,329,master mate mateIn1 middlegame oneMove,https://lichess.org/zzVruGTD#29,Robatsch_Defense Robatsch_Defense_Other_variations
vKLmS,5rk1/q1p4p/2P3p1/P7/8/2QP4/2P2rPP/R4RK1 w - - 0 30,f1f2 a7f2 g1h1 f2f1 a1f1 f8f1,1080,81,81,217,backRankMate endgame long mate mateIn3,https://lichess.org/JCG34MsV#59,
uCSBv,2k2r1r/1bq3p1/p3pnNp/1pp5/5P2/P2P2PP/1PP1Q3/R4RK1 b - - 1 21,c7c6 g6e7 c8b8 e7c6,933,77,81,178,advantage fork middlegame short,https://lichess.org/ExFnPgmr/black#42,
u3zcK,3r2k1/1p1r1pp1/p1b1p2p/2P5/P1QP2q1/4RN1P/5PP1/2R3K1 b - - 0 26,d7d4 h3g4 d4c4 c1c4,1885,77,86,126,advantage middlegame short,https://lichess.org/eAoGq2pa/black#52,
apggX,8/p1p3kp/3p4/5Q2/5n2/5Pq1/PP2B3/6KR w - - 6 32,g1f1 g3g2 f1e1 g2e2,1277,75,100,2623,endgame fork mate mateIn2 short,https://lichess.org/xQyOMeuM#63,
GAks7,1q4rk/Rr4bp/4Np2/3p4/3Pp1Q1/2P4P/5PP1/R5K1 w - - 1 27,g2g3 b7a7 a1a7 b8a7,1733,75,93,1712,advantage middlegame short,https://lichess.org/XzA654xJ#53,
dOdOA,r6k/p1Q1RB1p/1p3bp1/2p2p2/8/6P1/P4PKP/2q5 b - - 1 28,f6e7 c7e5 e7f6 e5f6,1432,75,87,250,endgame fork mate mateIn2 short,https://lichess.org/7xFzNKuK/black#56,
cW6wj,6r1/1p3p1k/p1p4p/2P1B2b/1Pp2P1P/P1N1r3/8/R4R1K w - - 0 28,f1g1 e3h3,1211,82,94,732,mate mateIn1 middlegame oneMove,https://lichess.org/RxrVX3rh#55,
bJXyn,1b4R1/5p2/5k1p/8/5pKr/P1R2P2/6P1/1r6 w - - 0 50,g4h4 b1h1 h4g4 h6h5,950,78,100,305,endgame mate mateIn2 short,https://lichess.org/HkISkZkH#99,
RJtSu,4k3/pp1b3B/2n5/3N4/2pPp3/2P2r1r/PP4K1/R3R3 b - - 5 36,h3h7 e1e4 e8d8 g2f3,1441,75,94,317,advantage middlegame short,https://lichess.org/g3NoHi60/black#72,
wpDk9,4r1k1/pbp2pp1/1p3n1p/4N3/1b3P2/1BN3P1/PP5P/4R1K1 b - - 0 20,f6g4 b3f7 g8f8 f7e8 b4c5 g1f1,1313,76,94,1211,advantage fork long middlegame,https://lichess.org/cz5Gr2t7/black#40,
138Nz,1kr4r/ppq3pp/4p3/3nP3/3b2PP/1B6/PP1BQ3/1K1R1R2 w - - 0 25,b3d5 c7c2 b1a1 c2b2,1006,91,93,299,mate mateIn2 middlegame queensideAttack short,https://lichess.org/11nNfh7u#49,
oUhpO,6k1/5p2/4prp1/1p6/4R3/P7/3r2PP/1R4K1 w - - 0 35,b1b5 d2d1 e4e1 d1e1,813,82,92,281,endgame master mate mateIn2 rookEndgame short,https://lichess.org/IuFi5ojY#69,
c8EIi,8/4p3/4rk2/8/1K5Q/6p1/3R4/5q2 b - - 6 47,f6f5 d2d5 e6e5 h4h5,1474,75,100,178,crushing endgame short,https://lichess.org/I7nFyHK7/black#94,
eegBt,r1bq1rk1/5ppp/p2bp3/1p1n4/3QN3/1P2P3/PB2BPPP/R4RK1 b - - 0 13,d6c7 d4g7,972,83,94,179,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/NnFaG2wD/black#26,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations
DpQ8Q,1r4k1/3n1pp1/5n1p/1Q6/2pP4/2PqPB2/1R1B1KPP/R7 w - - 5 25,f3e2 b8b5 a1a8 d7f8 e2d3 b5b2,2255,127,100,25,equality long middlegame pin,https://lichess.org/6VCatDMm#49,
O42Ou,5r2/6k1/1pq3p1/2p1Q2p/4P3/1PBP3P/2P3P1/6K1 b - - 0 30,g7g8 e5g7,857,100,93,758,endgame mate mateIn1 oneMove,https://lichess.org/Zl3KzAwu/black#60,
PsKnK,r2r2k1/pp2ppbp/5np1/8/1Pq5/P4N2/1B1P1PPP/1R1Q1RK1 b - - 3 19,d8d7 f3e5 c4d5 e5d7,1138,76,97,4809,advantage fork middlegame short,https://lichess.org/ulutzZIN/black#38,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon
zlQZI,5rk1/4Qpp1/4p2p/3pP2P/3P1RK1/3q1PP1/8/8 w - - 12 46,e7d7 g7g5 f4f6 d3d4,2212,84,90,937,advantage endgame master short,https://lichess.org/5ZLC5SAq#91,
rrKNK,r1b1k1nr/pppp1ppp/2n5/8/1q6/1NN5/PPP3PP/R1BQ1BKR w kq - 2 9,c1d2 b4b6 b3d4 b6d4 d2e3 d4e3,1321,76,86,1932,kingsideAttack long mate mateIn3 opening,https://lichess.org/KGvgwm46#17,Scotch_Game Scotch_Game_Potter_Variation
YVKEk,2b5/1p4p1/1p1kpp1p/1P1p4/P2P4/3BPKP1/5P1P/8 w - - 0 34,f3f4 e6e5 f4f3 e5e4 d3e4 d5e4,1717,76,97,7382,advantage bishopEndgame endgame fork long,https://lichess.org/FbHtar08#67,
pWoUv,8/p4p2/4p1k1/1R2P3/1P4Pp/r6P/7K/8 w - - 2 43,b5a5 a3a5 b4a5 g6g5,1435,75,97,593,crushing endgame rookEndgame short,https://lichess.org/NwHpDvbT#85,
vQdQc,r3r3/2pbbp1k/2p4p/pp3N1q/4P2P/3PP3/PPPN2Q1/R4RK1 b - - 2 26,d7f5 f1f5 h5f5 e4f5,1210,77,94,1288,advantage middlegame short,https://lichess.org/ENYTOg13/black#52,
eY1Mi,2r1r3/p2k4/4p2N/3p1b2/q7/2QP3P/2P2PP1/2BK3R w - - 1 31,c3g7 e8e7 g7e7 d7e7,919,91,92,614,crushing defensiveMove middlegame short,https://lichess.org/48cuGpyk#61,
4EO6O,3r3k/5ppp/p7/1p1Nr3/2p3P1/7P/PPPR4/2K2B1R w - - 0 23,d5f4 e5e1 d2d1 e1d1,831,91,81,121,endgame mate mateIn2 queensideAttack short,https://lichess.org/VvNSUJgY#45,
mp0Pj,r2q2k1/pp3ppp/2pp1n2/2b1r3/2B1P1bB/2N5/PPP2PPP/R2QR1K1 w - - 2 13,h4f6 c5f2 g1f1 d8f6,2059,75,81,112,crushing intermezzo middlegame short,https://lichess.org/wlWpAhwP#25,Russian_Game Russian_Game_Three_Knights_Game
H0Lz1,2kr3r/ppp2pbp/4q1p1/2N1n3/5B2/2P5/PP2QPPP/3R1RK1 b - - 3 15,e6g4 d1d8 h8d8 e2b5,2579,87,85,109,crushing middlegame queensideAttack short,https://lichess.org/Yl4mGkBe/black#30,Modern_Defense Modern_Defense_Other_variations
QLn02,r4rk1/5ppp/2q1p3/N7/Rb1P4/1Pp1P3/5PPP/Q4RK1 b - - 0 19,b4a5 a4a5 a8a5 a1a5,972,87,90,166,equality middlegame short,https://lichess.org/1ORsHacw/black#38,
CPFBa,r1b2N2/6kn/4p3/p1qp1p2/2p2P1Q/2p1PP2/PP5P/2K3R1 b - - 0 27,g7f8 h4d8 f8f7 d8g8 f7e7 g1g7 e7d6 g8d8,2069,91,87,24,crushing endgame exposedKing fork veryLong,https://lichess.org/T6UMDWH5/black#54,
z0UEY,8/1p2B3/6p1/Pp1kbp1p/1P6/3K1P1P/5P2/8 b - - 1 46,e5d6 e7d6 d5d6 f3f4 d6d5 h3h4,2407,97,86,38,bishopEndgame crushing defensiveMove endgame long quietMove zugzwang,https://lichess.org/fpdKDIlo/black#92,
3MyjL,8/3p1RP1/p1b1p3/1pP5/6r1/P3K1k1/8/8 b - - 2 45,g3h4 f7f4 e6e5 f4g4 h4g4 g7g8q,1237,76,95,5277,advancedPawn attraction crushing endgame long pin promotion,https://lichess.org/4lHDbbng/black#90,
w15Ls,Q7/2r5/3p1kp1/3Bp2p/5p1P/5P2/6PK/1q6 b - - 1 60,f6g7 a8g8 g7h6 d5e4,2215,76,95,207,crushing endgame short,https://lichess.org/nKS1kr3k/black#120,
fWxdc,r1b1r3/p4kbQ/1p3q2/3p4/3P1P2/B1PB4/P4NP1/R4nK1 w - - 3 30,g1f1 e8h8 d3g6 f6g6 h7g6 f7g6,1607,75,98,1261,advantage long middlegame,https://lichess.org/YOPjS1W8#59,
cToeX,5r2/3b1rk1/1p1p1pp1/1Pn1p2p/1qP1P3/p3N2P/P3Q1P1/1B1R1R1K w - - 0 43,d1d6 c5e4 b1e4 b4d6,1341,83,90,6811,advantage discoveredAttack master middlegame short,https://lichess.org/ueaRBMnM#85,
nXffs,8/1p6/1kq5/6R1/5P2/6P1/R5K1/8 w - - 1 57,g2h3 c6e6 f4f5 e6a2,1558,74,95,1717,advantage endgame fork queenRookEndgame short,https://lichess.org/A2wfsd7l#113,
AYTp2,r5k1/5r1p/2p3p1/1p3p2/8/2BR3P/2P3PK/8 b - - 0 36,a8a3 d3d8 f7f8 d8f8 g8f8 c3b4 f8f7 b4a3,1169,75,88,336,advantage attraction endgame fork veryLong,https://lichess.org/p1oU10Rr/black#72,
dNRJv,r6r/ppp3pp/4k3/3p2q1/1Q1Pn1N1/8/PP3PPP/RN2K2R w KQ - 1 14,f2f3 g5c1 e1e2 c1h1,1750,77,91,1684,advantage middlegame short skewer,https://lichess.org/iBTED8jI#27,Italian_Game Italian_Game_Classical_Variation
NhiPg,rnb1qr2/pp2bNk1/2p2p1Q/3p1Pp1/3P3P/3B4/PPP3P1/RNB2K2 b - - 4 18,g7f7 h6g6,810,94,94,134,mate mateIn1 oneMove opening,https://lichess.org/F1StKwwO/black#36,French_Defense French_Defense_La_Bourdonnais_Variation
rorkz,r4rk1/1p5p/p2p2p1/2nNnpq1/2P1PQ2/1P4P1/P5B1/R4RK1 b - - 1 21,c5e4 g2e4 g5f4 g3f4 f5e4 f4e5,1912,74,87,327,advantage long middlegame,https://lichess.org/ra02GD3c/black#42,
YOLFS,3r2k1/5pp1/2QP3p/2B1b3/P3p3/1q5P/5PP1/3R2K1 w - - 3 32,d1d5 b3b1 d5d1 b1d1,858,76,100,139,endgame mate mateIn2 short,https://lichess.org/OtpHfVHs#63,
aoFZH,5kr1/pp3qr1/3b3Q/3p4/2pP4/2P1R2P/PP3PP1/R5K1 w - - 5 28,e3f3 f7f3 h6d6 g7e7 d6d8 e7e8,1518,313,100,22,advantage long middlegame pin,https://lichess.org/f3Hl1kUM#55,
zRWcT,2RbQ3/1p4pk/3q3p/4p2P/3r4/3P2N1/5P2/6K1 b - - 6 39,d6d7 e8g6 h7g8 g3f5 d4g4 g6g4,1654,74,82,115,crushing endgame long,https://lichess.org/1cga0QFc/black#78,
iHsTQ,8/8/pp3p2/2p1kP2/2P3K1/2P3P1/P7/8 w - - 1 39,a2a3 e5e4 g4h3 e4f5 h3g2 f5e4,2294,86,90,747,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/AxtXES1u#77,
qCBVf,r3kb1r/5ppp/p1p1p1b1/1p2N3/3P1B2/7P/PPP2PP1/R4RK1 b kq - 1 17,f8d6 e5g6 h7g6 f4d6,1066,83,95,187,advantage discoveredAttack middlegame short,https://lichess.org/cnr1lEzw/black#34,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
